,0
1332,211.87723969634848
1333,212.99542923730846
1334,213.86249862276154
1335,213.68596664392928
1336,214.22500996332656
1337,212.30583849704232
1338,210.35920167752764
1339,209.21307530037203
1340,209.61522202931093
1341,206.04302688432875
1342,202.19960728915444
1343,198.67945753429288
1344,198.5802307724766
1345,198.30832945179102
1346,196.54884228628245
1347,196.18692653757103
1348,196.58256090015752
1349,191.63700609064176
1350,191.9629127576929
1351,191.41712732413026
1352,187.880471378582
1353,187.73666038009262
1354,188.055222667247
1355,184.2269506309331
1356,184.58077764364904
1357,185.0236288960341
1358,181.69063866321736
1359,181.49993722747658
1360,181.79824395497548
1361,179.22664791979489
1362,176.65624939554394
1363,173.7886306734693
1364,171.23734000696032
1365,171.70559078512852
1366,171.0980526238185
1367,168.38843115668874
1368,165.42509532118365
1369,165.02349863646847
1370,162.77522360432206
1371,159.87788170375185
1372,159.6930221725784
1373,160.0066750443209
1374,157.9358101527806
1375,157.68084539747326
1376,157.45191408440257
1377,154.94526042056202
1378,152.3096977012575
1379,151.7739197112989
1380,151.3945639823127
1381,151.09722017777509
1382,153.4079253905949
1383,153.40213619170262
1384,153.5443894074844
1385,150.84025338915495
1386,153.10969278478228
1387,153.18314323425818
1388,153.1411635700928
1389,155.20858532138263
1390,154.84377890149722
1391,155.08789886366787
1392,154.92693432775522
1393,154.48478278990072
1394,154.0001728931795
1395,153.61581093451204
1396,152.39954236490584
1397,152.03564653607734
1398,154.19820807805115
1399,153.9978990389401
1400,151.04169519003378
1401,150.6365933381174
1402,150.30312527060406
1403,150.5389812271361
1404,150.4691291107077
1405,150.11021688003748
1406,152.3860419916174
1407,153.8433742534181
1408,153.31015772316533
1409,155.6728175782702
1410,157.1151131806278
1411,159.61371171902357
1412,162.26825623944214
1413,164.40102130311564
1414,164.73190796619542
1415,165.22719611098367
1416,165.31921249297312
1417,165.74341423469576
1418,168.24832673550668
1419,169.68586020930132
1420,169.4750927979422
1421,169.55887451643943
1422,173.127502173325
1423,175.64128666928463
1424,173.76214090310464
1425,171.0554224909384
1426,170.60305702613178
1427,169.20397546042742
1428,166.15254091946983
1429,166.39055064329372
1430,164.42222383644085
1431,164.51527699807102
1432,161.41142713682746
1433,161.15579205322894
1434,158.0646593804501
1435,158.2359291895311
1436,158.37802674109807
1437,159.77643242763378
1438,162.7113388205552
1439,164.6372984729729
1440,164.8223603239104
1441,169.12967257193256
1442,173.12394944284307
1443,177.29802443706882
1444,177.41478656870532
1445,178.29241080546564
1446,180.56577189914836
1447,180.3346949210258
1448,179.70662826742446
1449,184.8335694258745
1450,185.21463158237387
1451,185.21781912130064
1452,188.41198928854502
1453,188.54920397394974
1454,187.87933694638082
1455,191.3591815808555
1456,191.12895863111598
1457,189.4723298743011
1458,191.96180998918283
1459,191.83635957906236
1460,191.84679611545408
1461,194.02284635723404
1462,196.40299461996173
1463,198.7806632845646
1464,201.09930369163257
1465,200.06119689797967
1466,200.62081572809961
1467,202.61175486470168
1468,205.27835517634318
1469,205.59234661132857
1470,207.76760008186545
1471,210.5461866761021
1472,210.33774768000734
1473,210.26337483520746
1474,212.8259278793483
1475,212.57258524753445
1476,212.75450106572538
1477,214.89659396509043
1478,217.8666674961396
1479,215.35970205030878
1480,215.9245461749493
1481,215.71229853125888
1482,215.4834145064274
1483,215.268581690959
1484,214.56193868513145
1485,217.3003865645934
1486,216.80577550523202
1487,216.45236797201756
1488,216.55345999946672
1489,216.9533892384595
1490,217.38735010053543
1491,217.1689756076782
1492,217.09407425573107
1493,217.80475769212026
1494,217.72939199717183
1495,217.76209576673784
1496,216.05340473916974
1497,216.39433775161086
1498,213.65797655817664
1499,213.8903829173982
1500,216.54497095513844
1501,218.3902635251762
1502,216.27038799539562
1503,214.31341364834532
1504,214.31977818814957
1505,212.50710403918242
1506,212.64038315154542
1507,211.5105927098735
1508,209.25451282354607
1509,207.1740996330595
1510,208.06372985178518
1511,208.18042871594042
1512,203.33156336191544
1513,203.8176111120495
1514,203.23321411811867
1515,202.89822616060104
1516,202.9255208890489
1517,202.6273634894678
1518,202.42582139842435
1519,203.09927064421507
1520,200.4023205847851
1521,198.02280278816454
1522,194.71440165039402
1523,194.3545230712729
1524,199.35982285801728
1525,204.3083952535189
1526,204.1853791558421
1527,206.49149147190542
1528,206.37810884074338
1529,205.5501147435258
1530,207.93908744924582
1531,205.05299120517105
1532,205.15197133605713
1533,202.1104477369822
1534,202.43101442677715
1535,202.21034654392687
1536,201.6552645448614
1537,201.49612486891652
1538,201.26691822855605
1539,200.43510344869682
1540,199.69948256186836
1541,198.95186163610535
1542,198.24593469573466
1543,194.40207319599554
1544,193.5688677553386
1545,190.37330495933202
1546,189.15004953185223
1547,188.65532349032782
1548,186.36102258591993
1549,183.96719250985743
1550,183.76087809387317
1551,184.09570308431879
1552,184.14707757328614
1553,184.4729841316985
1554,184.45808276858392
1555,184.7168988768308
1556,184.965099275565
1557,186.0856951000087
1558,186.30070028455518
1559,185.761928733959
1560,185.61244029927934
1561,185.48483310546558
1562,185.32694678146393
1563,185.44617342990958
1564,185.46623454010637
1565,186.11599371906416
1566,185.88226485453677
1567,185.65451341483376
1568,185.80458647378623
1569,185.69966903421664
1570,185.92661250162084
1571,185.41507592600647
1572,185.7576478855559
1573,184.6061667144033
1574,184.45105090534523
1575,184.6719202474229
1576,184.39990957557788
1577,183.3312794076359
1578,183.43045032538927
1579,185.93521752389424
1580,185.50737734015559
1581,185.5764239553673
1582,185.33293308478383
1583,185.63052421183085
1584,185.99888503005045
1585,185.83759895734005
1586,185.8278083510834
1587,186.5966279389826
1588,186.53453768870133
1589,186.0149009454291
1590,185.8658489474046
1591,186.49225952095856
1592,186.58823337099744
1593,186.53974941455743
1594,186.828621347163
1595,186.71043077288923
1596,189.25199642070652
1597,188.8377796182228
1598,191.69383720745998
1599,191.65123961661914
1600,192.03197007264623
1601,193.2526324082325
1602,195.32116005414534
1603,199.72916551905047
1604,199.92881211649197
1605,202.27474122176326
1606,201.7257569856987
1607,201.97394477840822
1608,204.92458787907492
1609,205.90580844209697
1610,205.86944070826652
1611,205.99956734860683
1612,210.68819337643427
1613,211.0825522759382
1614,211.41205889503664
1615,211.18456765596184
1616,210.859290268958
1617,210.73113245250886
1618,211.00226485866992
1619,211.1226937492139
1620,214.18527787505613
1621,216.23895245889696
1622,219.27793174725247
1623,219.6642721178909
1624,220.0870199466343
1625,220.38591205660393
1626,220.80227311765262
1627,223.7168890378975
1628,226.36091652518203
1629,229.78448230603848
1630,229.90062445187286
1631,232.98973994276193
1632,235.15449332513387
1633,238.3997342255135
1634,240.77558652001127
1635,241.4735734749328
1636,242.3484640064505
1637,242.58332792263215
1638,243.1189239205753
1639,243.473465555203
1640,241.7645550602252
1641,241.05289920154053
1642,241.2687484327996
1643,244.99870380748754
1644,245.3318502366246
1645,248.7575536005938
1646,249.44272061118897
1647,248.02977423310006
1648,250.6420262864663
1649,252.89924357293944
1650,253.15674324358625
1651,249.67071434372846
1652,249.61071533783468
1653,248.55670565503914
1654,249.00308485066597
1655,248.7060582453148
1656,245.58902687223087
1657,245.57477772443565
1658,245.03648166700663
1659,244.2833827852193
1660,240.7657323537358
1661,234.98544150602982
1662,229.79233060238946
1663,229.68092780748574
1664,226.21549391723204
1665,223.99929874930214
1666,223.9852595776638
1667,223.8149510866941
1668,223.5879781324058
1669,224.24517836529031
1670,224.05560519101329
1671,224.1519989042577
1672,224.08651048312444
1673,225.34724050495097
1674,225.15793860350698
1675,224.66137474476716
1676,224.8638580056978
1677,225.70895084327682
1678,221.06779990114103
1679,221.22645549026635
1680,221.1695873722306
1681,221.11286157872814
1682,221.03028375822836
1683,220.91353089943047
1684,220.63731583513297
1685,220.4833298506288
1686,220.1975070892526
1687,219.62393280460287
1688,219.2995736186481
1689,218.8570948536156
1690,218.9470044932046
1691,217.28710875944012
1692,217.21723636594368
1693,216.6997972767319
1694,216.10931202273696
1695,216.6056061961556
1696,216.84469319873588
1697,216.65202204435457
1698,216.56704102535596
1699,216.4749412176465
1700,216.16776524450884
1701,215.51312286229629
1702,214.42104790262943
1703,211.75764198101868
1704,211.34195375465407
1705,211.0188458651927
1706,211.09077783579022
1707,212.37623292397188
1708,212.33641188646504
1709,213.62332165230987
1710,213.60105561373973
1711,213.34039010160532
1712,213.43573458096472
1713,212.81630703591418
1714,213.07118778826379
1715,213.24768890501963
1716,213.4840159496936
1717,213.37773960869552
1718,212.8026221133993
1719,212.7805117869949
1720,212.5028234350984
1721,212.82880620513797
1722,212.60585865295553
1723,212.68455732132006
1724,212.384930707605
1725,212.61397325311714
1726,212.58189596838054
1727,212.2250891709665
1728,212.18082128607602
1729,212.1262853307336
1730,212.01450877112438
1731,212.25982370611268
1732,212.803113529645
1733,212.27423965951337
1734,212.0797403564197
1735,211.71062025210995
1736,211.325886787654
1737,211.85932993870458
1738,211.62778126886093
1739,211.60018183926692
1740,214.02095094702864
1741,214.7967616788538
1742,215.21904395141803
1743,215.1268324712321
1744,215.36664092363478
1745,215.58448060667664
1746,215.8963270584808
1747,218.17479631759826
1748,215.26891103408204
1749,215.14837891741317
1750,215.00747797177667
1751,218.73335169469462
1752,218.35923207697772
1753,218.91033303001154
1754,219.0294412232882
1755,219.03591544010752
1756,222.32519768718495
1757,222.40100168001925
1758,222.71575249422457
1759,223.75586858162234
1760,224.92772719032345
1761,230.71164248000173
1762,233.7749700986007
1763,231.37024680336614
1764,230.8004664373976
1765,233.15323405960987
1766,230.50638592118116
1767,228.30241703783346
1768,228.59904101710106
1769,228.30615673077276
1770,227.35468184595322
1771,227.2134163995766
1772,227.00489830661732
1773,226.21430369916595
1774,226.44740732034344
1775,227.08563021419116
1776,227.19283304426256
1777,227.39909134265497
1778,231.50542919185716
1779,231.72560242962044
1780,232.17957446850076
1781,232.36000436892465
1782,232.7976909741566
1783,232.86883583141108
1784,232.81473673131418
1785,233.02971818252016
1786,232.6309885593108
1787,232.51105853665803
1788,232.21757220394716
1789,232.74053596785114
1790,232.53531631189045
1791,233.8192845625528
1792,232.83218852183984
1793,232.94680586213858
1794,232.85712600859733
1795,232.47337892096976
1796,232.5214721104519
1797,233.30851583363125
1798,231.99203344805875
1799,227.27095967030215
1800,227.1232704369921
1801,223.61879263670141
1802,225.15508839781026
1803,227.7885426761582
1804,227.8105803484724
1805,227.82544405834633
1806,228.52317137512702
1807,229.12773242409133
1808,229.4022343448916
1809,224.98703554157032
1810,224.7304742425878
1811,224.97716151732348
1812,224.92770400364836
1813,224.93878612378592
1814,224.2638006337829
1815,224.31597184430862
1816,224.4034353898995
1817,224.81130769383427
1818,225.28116268018712
1819,225.3318289610139
1820,225.4680162597745
1821,225.33090042231913
1822,225.37048768124882
1823,220.7651037311183
1824,220.79832571894283
1825,220.756431752689
1826,220.43677055038202
1827,220.4206418455417
1828,220.35028748846213
1829,220.47369850717536
1830,220.5265399671944
1831,217.8262686704562
1832,218.06065789474363
1833,218.5392359282853
1834,218.61536691982369
1835,218.36023078362257
1836,217.92315542155086
1837,214.73445842730717
1838,214.3965804513171
1839,211.58515539310858
1840,210.8643047510916
1841,207.72382610275687
1842,205.24477475778397
1843,205.13886676248114
1844,204.723123407506
1845,204.82568313579196
1846,203.677855636097
1847,203.3343744330807
1848,206.34005490826425
1849,206.17595912530706
1850,203.30080600119098
1851,203.26530497299495
1852,203.41333943465364
1853,201.0335422831661
1854,198.8800117542453
1855,196.7191671809627
1856,193.5558150443569
1857,191.54883121661922
1858,189.58201843971867
1859,187.19683828702244
1860,186.5635849285224
1861,184.51370996995075
1862,186.8364795460401
1863,189.50311150658476
1864,190.99241722167488
1865,190.9714977423788
1866,194.07254036758334
1867,197.41532000636977
1868,197.27838921553834
1869,196.61252497922632
1870,195.12534884218246
1871,195.12476609868384
1872,195.3347404010855
1873,196.22190380806097
1874,193.2981044846613
1875,186.91959778794222
1876,186.03954110639393
1877,186.23001836256532
1878,186.3902596373995
1879,186.1868503548042
1880,183.38662604382097
1881,183.58343774750716
1882,183.49298900964857
1883,183.44746607761618
1884,181.002775981289
1885,180.79060269107973
1886,181.7296824436993
1887,181.78395576124956
1888,182.1087945038958
1889,182.02566662741165
1890,182.3913775350741
1891,182.32011494962418
1892,183.33542293450267
1893,183.70924898139702
1894,184.25528035292925
1895,184.53265652628315
1896,184.35802031845688
1897,184.1741779350883
1898,180.63484782313847
1899,184.77801687272535
1900,182.23731985328308
1901,185.98667983585543
1902,185.40048535239822
1903,185.57045083866225
1904,185.69722375731803
1905,185.83519318099908
1906,185.07011308546618
1907,180.71774234659944
1908,180.72776641513389
1909,184.86218266463464
1910,185.063055825398
1911,184.8851664097212
1912,184.5268032142041
1913,184.9246161752067
1914,185.14740654158322
1915,185.073352159546
1916,184.84576940247084
1917,184.5208733698163
1918,184.31678807714997
1919,183.1454417160208
1920,182.8595999355286
1921,180.38333802776526
1922,180.67624825593842
1923,185.42804991736722
1924,185.36289801390717
1925,182.84476089643186
1926,182.83445727717023
1927,183.27809408118185
1928,183.71167581669567
1929,183.6895738494353
1930,184.0451425466772
1931,186.78672341658827
1932,186.5694551670245
1933,186.34275687932856
1934,186.5670279935535
1935,186.74402155745614
1936,183.85679576956028
1937,186.61777247601728
1938,187.32125785891574
1939,189.88179288780893
1940,190.7260937854426
1941,193.9772845510154
1942,196.51010788639672
1943,196.86109099952503
1944,197.36367657141804
1945,196.93953110957352
1946,198.092180584262
1947,198.2398556296085
1948,198.21313390952164
1949,198.6194378851858
1950,201.8154572796371
1951,201.78451674889337
1952,202.23745565524615
1953,204.73880360608862
1954,206.87335072253782
1955,209.10034827617045
1956,212.06163294680582
1957,214.4621393490817
1958,212.3860957113754
1959,215.02846463567784
1960,218.3386338729129
1961,220.55429082107096
1962,220.6502901657655
1963,219.75313208707996
1964,222.74963669717087
1965,223.0698602701098
1966,222.64121220414398
1967,222.72794809463335
1968,222.98079153257444
1969,220.38121109711176
1970,222.9428350065277
1971,223.27823248000837
1972,219.98021202933472
1973,219.68108363218653
1974,222.40184668654638
1975,228.56343701045046
1976,229.30070129683867
1977,229.37912733324774
1978,229.51147153541805
1979,228.97361880055738
1980,231.54354736314275
1981,231.25109556092775
1982,231.16536800892675
1983,230.68458094458714
1984,232.6068670653492
1985,232.5380321228218
1986,232.09884530396275
1987,228.68300763447434
1988,228.6586497775274
1989,228.57558313449218
1990,228.2763433613583
1991,228.05104295279023
1992,228.02232213413757
1993,227.94332011141253
1994,227.74401734660904
1995,227.61378738534626
1996,227.87396144771225
1997,227.04050773579948
1998,232.03548717266224
1999,232.3008460243549
