,0
594,-165.1659739514298
595,-161.97286290410807
596,-163.38035778196993
597,-162.8605819128478
598,-161.6532881583767
599,-160.23485708627288
600,-160.4894259704808
601,-160.59949050562582
602,-162.19080925438163
603,-162.07341122037914
604,-165.60211801460207
605,-167.20684533607354
606,-168.53481571634902
607,-168.34928180331733
608,-170.432009412802
609,-172.74684601218527
610,-174.3551270438841
611,-174.32051634929792
612,-174.73898573651005
613,-172.48276011492504
614,-172.1776081768852
615,-173.97945415186277
616,-174.51207167193996
617,-177.14346484916106
618,-179.9365650076361
619,-179.71863333447652
620,-178.7895884277987
621,-177.98856717836668
622,-178.1722334347683
623,-178.37359779987833
624,-180.44226280746057
625,-180.02888423838752
626,-179.3574684504426
627,-182.53384874010914
628,-182.67575096050408
629,-186.044478011515
630,-183.33311075044708
631,-181.06938840879764
632,-181.1833038737816
633,-180.1389706888416
634,-179.70157933433188
635,-177.7567747198735
636,-177.60209220288365
637,-178.29921937603623
638,-176.50106760997386
639,-179.70738791914377
640,-177.2869382282942
641,-178.2996503542644
642,-177.7297869677916
643,-177.52775535281984
644,-178.00013624258685
645,-178.70070733256745
646,-179.0483689616112
647,-177.56489079205363
648,-178.06997533176735
649,-178.00198452470548
650,-177.74524328885036
651,-179.3891038790667
652,-179.99919561723667
653,-182.4871429439693
654,-181.87431054322877
655,-180.99329563673606
656,-182.10054493758747
657,-183.36035140290628
658,-183.2983845456382
659,-183.07691583092586
660,-183.25162082430808
661,-183.36579356570508
662,-183.64255676100595
663,-183.1583560890844
664,-185.51466607772218
665,-183.2737805054121
666,-183.4017859659456
667,-183.99819315699486
668,-188.77370717559432
669,-188.82428066308225
670,-187.82882565191096
671,-187.0408030719431
672,-187.0968053541315
673,-186.19082380421725
674,-183.57370255650585
675,-183.71228817121653
676,-182.63579728963413
677,-181.96333626450348
678,-182.02006447291012
679,-181.84728814798055
680,-184.69175633032708
681,-184.5030913407135
682,-188.5462552679679
683,-187.70942981358564
684,-185.48724295547814
685,-184.29409246078288
686,-185.1585661943108
687,-184.7414366560437
688,-183.5658530271168
689,-183.09384813315992
690,-183.01642809261813
691,-185.95041415019884
692,-185.9227532520976
693,-184.57822268529154
694,-184.2900922406551
695,-184.16296889571078
696,-184.28202794317983
697,-183.04741977351475
698,-185.54744748097698
699,-186.85516570215475
700,-188.57660701519657
701,-187.3955358737195
702,-186.89630346580338
703,-186.71364868246445
704,-184.18278689367534
705,-183.30671523237328
706,-183.72196823098886
707,-181.6781479773509
708,-179.8997226472133
709,-177.47944241529976
710,-175.66536695018485
711,-173.6396241598374
712,-175.781064241434
713,-174.82700976094605
714,-175.23605536366486
715,-176.10565968345261
716,-177.03526168755133
717,-174.78717716066555
718,-171.68873855504845
719,-171.51058261309095
720,-172.67188880445127
721,-172.3103943828905
722,-171.28208178196354
723,-172.9603420782526
724,-172.35793971552914
725,-174.21607598019216
726,-174.97433529600627
727,-174.79452220158552
728,-177.16281079639987
729,-173.41119245584633
730,-173.57025233686977
731,-173.69753439392443
732,-174.90658706401962
733,-175.5384086319448
734,-178.35294324396008
735,-179.50824201033845
736,-178.53129414536753
737,-180.55582288512505
738,-182.089572005288
739,-180.61116927887647
740,-180.91003939466904
741,-179.63158148050172
742,-179.14556115623574
743,-179.98972074617583
744,-179.94681512039386
745,-180.4193588457573
746,-182.1729410966462
747,-186.23823983394936
748,-185.28003801985307
749,-185.6686125439887
750,-184.63650405468678
751,-185.3202004468658
752,-185.46656845935178
753,-184.20275443827882
754,-181.42112321119126
755,-181.80147770636432
756,-180.51983560224878
757,-180.40366679847332
758,-177.79351936330443
759,-177.35895620740163
760,-178.00530506918145
761,-176.4309936439504
762,-176.32990247230933
763,-178.82603717895265
764,-177.06058646245415
765,-179.2147217740942
766,-178.8369343929366
767,-180.1867250710323
768,-176.75465285419082
769,-177.67204560187795
770,-178.44690039680142
771,-179.3531406537429
772,-181.69018961511674
773,-182.16419229700176
774,-184.87195881257827
775,-183.73538332766103
776,-185.53084720704402
777,-185.79413088000217
778,-186.63399896942067
779,-188.74319265124723
780,-186.62557920286318
781,-185.6513971782651
782,-183.25681451377298
783,-183.84278656686467
784,-183.64203701320875
785,-183.49600389195956
786,-184.2661157949594
787,-183.29474497907967
788,-184.18542244926152
789,-186.0270011916951
790,-186.00750882380012
791,-184.0940883397941
792,-185.29095809605286
793,-186.91328553270904
794,-186.383889620674
795,-186.89181313563108
796,-185.47063465618874
797,-186.01307455066438
798,-183.89418807544953
799,-182.2856838172734
800,-182.52848222819543
801,-184.080051303619
802,-183.3503875124634
803,-184.79227755050727
804,-187.60943975738192
805,-186.71601542638845
806,-185.23398770820717
807,-187.36083140949242
808,-187.08273770644067
809,-187.16490388162202
810,-186.74872468854304
811,-187.44321380914897
812,-185.26992175010676
813,-188.28535655296415
814,-190.84640942478015
815,-188.28310777009935
816,-186.07598178561756
817,-187.35771296623616
818,-187.9037827458619
819,-187.62489829584717
820,-187.35116734147064
821,-188.3749230614003
822,-188.52709473465052
823,-186.69775313235905
824,-184.52054190350992
825,-182.1038122375465
826,-181.81974778141142
827,-179.28944533336704
828,-176.79418122687525
829,-177.35154356731124
830,-179.676524468608
831,-179.45538500303212
832,-178.2760820629353
833,-177.80857090425386
834,-175.13839731712832
835,-175.94538588694311
836,-179.45845949742179
837,-179.51794531595868
838,-179.41610983445597
839,-179.0117952892973
840,-178.98924358079827
841,-179.27590207621424
842,-180.13042722131888
843,-180.23147040169434
844,-179.59676881288914
845,-181.01313833111163
846,-181.94807271321818
847,-180.3383635377235
848,-181.33476277301543
849,-180.99776500188347
850,-183.8894816256556
851,-182.1759416599356
852,-181.68351121368786
853,-180.9538641022706
854,-183.5555507691813
855,-183.8521008979437
856,-183.2736771060389
857,-182.07020998575024
858,-182.47782943513576
859,-182.5384008905298
860,-183.5034468504474
861,-183.05800643367968
862,-184.29065821761597
863,-182.3978934582697
864,-181.55227323706222
865,-179.67624230300757
866,-178.77057995741953
867,-179.4866178186078
868,-180.3188692396204
869,-180.629806980887
870,-183.52459847690884
871,-185.6564408957269
872,-183.08281771813267
873,-182.69484706743614
874,-181.1618213769207
875,-183.06600828888796
876,-181.20255474449834
877,-180.96471545998668
878,-180.3408193562473
879,-177.5961926998024
880,-177.5510055263902
881,-178.70137252306705
882,-179.7505497908479
883,-178.9475140106393
884,-180.37800927371103
885,-181.2555333732587
886,-180.39298703935853
887,-182.35934694921758
888,-182.15121212085498
889,-182.12621755337378
890,-182.17777665520026
891,-181.58424637542373
892,-181.60019614814172
893,-179.69738104511873
894,-180.56577364638974
895,-182.6277360727971
896,-182.75552526751278
897,-183.81813854177508
898,-183.9107617047424
899,-183.6334017573915
900,-182.19335528399392
901,-182.68944591363973
902,-182.32662289727656
903,-180.73459766334676
904,-180.93743460786564
905,-181.16536238388693
906,-183.6401249431283
907,-183.98503666678545
908,-184.36210802413316
909,-185.85379976318708
910,-188.85931716827275
911,-187.96638844686498
912,-189.6434866372891
913,-187.2164343438969
914,-183.8280473586563
915,-186.21991913840134
916,-187.4179116803825
917,-188.43401363013044
918,-189.5828422281268
919,-192.84659774393847
920,-193.36237562053356
921,-192.65897463942028
922,-191.70455227919697
923,-191.4371742023701
924,-191.93324940075428
925,-194.70833018269218
926,-194.725530696979
927,-194.7359774641384
928,-198.55097449999704
929,-198.8706444454317
930,-196.49860530743226
931,-196.60048990766575
932,-196.48256422797581
933,-196.55019212871278
934,-196.5285374303866
935,-194.60857208293925
936,-191.8205380979415
937,-189.6342613577264
938,-190.13619691664073
939,-190.32848969859745
940,-192.0471082293131
941,-191.5820139352441
942,-191.48958889353213
943,-191.37413967085638
944,-191.2707629196667
945,-188.25260505418376
946,-185.74875843097914
947,-182.82332073598843
948,-182.1486392731131
949,-184.03322235740248
950,-184.12031846163046
951,-182.16224661250502
952,-182.89421309222263
953,-183.48932943539864
954,-182.51049008973104
955,-182.3586142292401
956,-185.54820173974085
957,-185.60195072848055
958,-187.77396068301184
959,-187.17686404273624
960,-185.88291249923589
961,-186.19376346102086
962,-185.71187316761262
963,-186.77069075044906
964,-189.10263849726832
965,-188.53046109273416
966,-190.17634651543602
967,-189.9236562783991
968,-190.22760160973394
969,-188.84302774921824
970,-185.8112281399943
971,-183.43188191037768
972,-185.56415539950723
973,-186.51955890813895
974,-185.07014066222143
975,-183.61061782389564
976,-184.66540860383222
977,-184.27348563213803
978,-185.46710093511797
979,-184.75481083881795
980,-184.77038318106636
981,-185.6805346228912
982,-185.65455920430213
983,-185.67987150582397
984,-184.18681772848478
985,-183.76352656366163
986,-187.02092954524178
987,-185.1717758557441
988,-187.95992196825938
989,-186.70759383814806
990,-189.73428563555052
991,-192.24412544696665
992,-192.69327767808775
993,-193.65847686240537
994,-193.05814516535065
995,-192.43332446892586
996,-192.56888225734863
997,-192.47310038742654
998,-191.86396705194306
999,-194.04369592594335
1000,-196.66247259137424
1001,-195.30262230112766
1002,-196.51188793569634
1003,-199.36095355307538
1004,-196.07124490008275
1005,-200.16076595798037
1006,-197.48770320950993
1007,-194.95862157082595
1008,-195.83865784806022
1009,-194.06762434604386
1010,-194.27412929207728
1011,-194.98651444021004
1012,-194.3577942496671
1013,-193.44335737577802
1014,-194.27364425750736
1015,-191.39040282867163
1016,-189.95570354142703
1017,-186.78952163100934
1018,-184.78393988859708
1019,-182.7024562231996
1020,-183.10920280320516
1021,-184.7179732928146
1022,-184.49334930186106
1023,-184.61477072464143
1024,-185.9792125601324
1025,-183.00026686616715
1026,-186.08782463135773
1027,-186.91194432259107
1028,-183.49332435159536
1029,-182.590276186778
1030,-182.92660351748887
1031,-182.50300767993716
1032,-183.22575073837388
1033,-182.57528351016623
1034,-186.07350803091143
1035,-186.3635851407646
1036,-186.0891902012918
1037,-186.49302098974974
1038,-184.56393672420148
1039,-182.38241454338345
1040,-180.1911497455842
1041,-181.05456418337624
1042,-181.2333504909271
1043,-183.10121634518637
1044,-182.72632044149023
1045,-184.14432014950214
1046,-183.9904762523767
1047,-184.76153708103956
1048,-185.40349343675095
1049,-185.1368851189608
1050,-186.64513831636148
1051,-188.2041676817288
1052,-190.09275566421272
1053,-190.32842798097127
1054,-192.5035703488177
1055,-192.7007869824294
1056,-189.03357636233514
1057,-189.7545025214692
1058,-187.1414033842424
1059,-187.76377896294346
1060,-187.28548424415513
1061,-187.3134061033796
1062,-188.13017020497034
1063,-188.70824207176847
1064,-187.03485628772077
1065,-188.2153616804117
1066,-187.84074845992632
1067,-186.0379018218974
1068,-183.62873873993823
1069,-184.34790375410003
1070,-184.98932722359325
1071,-185.93807023048404
1072,-184.60485809301244
1073,-183.44959799404194
1074,-184.41625903464933
1075,-185.59273423435852
1076,-186.7025050993568
1077,-186.97440038165922
1078,-186.13559340773108
1079,-188.28650277803067
1080,-188.3431748126352
1081,-188.8652942009459
1082,-186.84285590914894
1083,-189.07428519287166
1084,-188.8876346889503
1085,-187.91162816480175
1086,-186.37309195181535
1087,-188.38281852729625
1088,-186.76576486188412
1089,-185.87157157792115
1090,-184.18361678233646
1091,-181.52747472144844
1092,-179.32259422883237
1093,-179.42040055649588
1094,-179.01026093837035
1095,-177.02463440939354
1096,-176.91706032184175
1097,-175.5468602443052
1098,-175.16915624108063
1099,-173.3123119460082
1100,-171.80442735408278
1101,-172.15448308866456
1102,-169.6428885322432
1103,-166.69026931087114
1104,-169.79607134121852
1105,-165.30424489926946
1106,-165.38990575515126
1107,-165.6382967605733
1108,-164.9605488778652
1109,-165.72103707056849
1110,-163.44606525266644
1111,-163.29216085189523
1112,-162.66894197290432
1113,-163.51071151979784
1114,-163.6324040583241
1115,-164.22707407488386
1116,-163.96925197749388
1117,-167.21032294773795
1118,-168.00863213227575
1119,-167.08555537555628
1120,-168.89123024276333
1121,-170.48080819349096
1122,-171.00305435145867
1123,-171.4493682153456
1124,-170.76113048694634
1125,-173.62523365026405
1126,-170.3339034523967
1127,-168.71226536401898
1128,-170.74404230201912
1129,-172.1186441486767
1130,-172.4225004264677
1131,-175.0608858103747
1132,-175.6009911143957
1133,-178.04466172907075
1134,-175.98490677227966
1135,-176.33671993807377
1136,-178.61726623517228
1137,-179.81603423443678
1138,-179.79297433305047
1139,-180.39501782898387
1140,-180.20013443904008
1141,-180.3359362907621
1142,-179.79550579050067
1143,-177.27461497896297
1144,-179.13131713876595
1145,-177.09263739568618
1146,-177.1565606817799
1147,-178.523103383676
1148,-177.96718623300984
1149,-177.955365031381
1150,-175.31073372911752
1151,-173.8911980325932
1152,-173.97754824096376
1153,-174.00090340856838
1154,-172.15041818047598
1155,-174.43850381801877
1156,-174.22112595182642
1157,-175.0653101894034
1158,-175.65841014414565
1159,-176.39530829461134
1160,-177.0118763095394
1161,-177.73386813331265
1162,-176.2946438893704
1163,-173.80361633110846
1164,-172.37703607780895
1165,-171.39809546197228
1166,-172.44109746401128
1167,-173.2977088704183
1168,-173.2232434147496
1169,-172.47122162372102
1170,-171.9204600778429
1171,-170.65771571273024
1172,-169.65717119694983
1173,-170.645291682895
1174,-170.4923322056231
1175,-169.93587344004803
1176,-168.61330281231992
1177,-169.73809361168426
1178,-168.9549071299575
1179,-167.10839649212573
1180,-166.65305157791238
1181,-165.34193084720388
1182,-165.67498178609225
1183,-164.5866919291788
1184,-166.32484498254686
1185,-168.11360587382975
1186,-167.15422965705463
1187,-164.9155922647186
1188,-162.91025053266424
1189,-163.85367638663982
1190,-166.67991094885465
1191,-167.06539891180412
1192,-167.8574322719013
1193,-167.42608499809663
1194,-169.82988311584643
1195,-172.1411668328537
1196,-171.46157507958145
1197,-173.73504324982432
1198,-174.2512776728577
1199,-174.51563667400035
1200,-175.1156205403781
1201,-175.03517415088066
1202,-178.39694372874993
1203,-180.92829720974953
1204,-179.36349933487293
1205,-181.858125395184
1206,-183.6559486344918
1207,-184.05674565711698
1208,-184.43271822970877
1209,-183.54352773108258
1210,-183.93685090499952
1211,-184.46290358642636
1212,-184.24824685188807
1213,-185.19262934552103
1214,-184.59114876657705
1215,-186.67819157926226
1216,-190.77202180098868
1217,-188.30606019364058
1218,-190.28934211481604
1219,-190.3143795674199
1220,-188.1229884514714
1221,-187.83335576885136
1222,-187.31091934117683
1223,-187.10842391475464
1224,-186.9023457431845
1225,-185.63994553061727
1226,-185.86596814333282
1227,-189.2014004638908
1228,-186.36435437749572
1229,-188.53658596751924
1230,-188.11762660020807
1231,-186.70009104127814
1232,-185.43399476752703
1233,-183.77873636451855
1234,-184.46571864005264
1235,-185.6652180524596
1236,-184.66245715161207
1237,-182.9176714943152
1238,-184.0569991188261
1239,-185.01124668466647
1240,-185.7270181644434
1241,-184.12542624316058
1242,-184.0188613616782
1243,-184.11487943897993
1244,-182.56416248052716
1245,-183.61555192500884
1246,-183.900506172667
1247,-181.83605286988998
1248,-182.1616211004558
1249,-180.57316091506542
1250,-183.7593767575972
1251,-183.27266753716577
